PID,Name,Pos,Age,League,GP,G,A,P,Year,Overall
8470177,Patric Blomdahl,F,18.0,Swe-U18,3.0,0.0,0.0,0.0,2002.0,272.0
8470177,Patric Blomdahl,F,18.0,Swe-Jr.,20.0,7.0,6.0,13.0,2002.0,272.0
8472272,Ned Havern,F,19.0,NCAA,38.0,6.0,6.0,12.0,2002.0,273.0
8470255,Fredrik Johansson,F,18.0,Swe-Jr.,42.0,13.0,23.0,36.0,2002.0,274.0
8470255,Fredrik Johansson,F,18.0,Swe-U18,1.0,0.0,1.0,1.0,2002.0,274.0
8470255,Fredrik Johansson,F,18.0,WJ18-A,8.0,1.0,0.0,1.0,2002.0,274.0
8470146,Konstantin Korneev,D,18.0,Russia-3,26.0,9.0,19.0,28.0,2002.0,275.0
8470146,Konstantin Korneev,D,18.0,Russia,4.0,0.0,2.0,2.0,2002.0,275.0
8470146,Konstantin Korneev,D,18.0,WJ18-A,8.0,2.0,5.0,7.0,2002.0,275.0
8470126,Vitali Atyushov,D,23.0,Russia,51.0,4.0,8.0,12.0,2002.0,276.0
8470181,Thomas Nussli,F,20.0,Swiss-Jr.,1.0,0.0,1.0,1.0,2002.0,277.0
8470181,Thomas Nussli,F,20.0,Swiss,19.0,2.0,2.0,4.0,2002.0,277.0
8470181,Thomas Nussli,F,20.0,Swiss-2,15.0,3.0,1.0,4.0,2002.0,277.0
8470181,Thomas Nussli,F,20.0,WJC-A,7.0,3.0,3.0,6.0,2002.0,277.0
8470295,Connor James,F,20.0,NCAA,41.0,16.0,26.0,42.0,2002.0,279.0
8470214,Bill Kinkel,F,18.0,OHL,53.0,1.0,2.0,3.0,2002.0,281.0
8470063,Adam Burish,F,19.0,USHL,61.0,24.0,33.0,57.0,2002.0,282.0
8470166,Ryan Macmurchy,F,19.0,AJHL,61.0,32.0,52.0,84.0,2002.0,284.0
8470058,Staffan Kronwall,D,20.0,Sweden-2,42.0,4.0,7.0,11.0,2002.0,285.0
8470058,Staffan Kronwall,D,20.0,Swe-Jr.,1.0,0.0,0.0,0.0,2002.0,285.0
8470058,Staffan Kronwall,D,20.0,WJC-A,7.0,0.0,0.0,0.0,2002.0,285.0
8470304,Alexei Glukhov,F,18.0,Russia-3,34.0,8.0,22.0,30.0,2002.0,286.0
8470304,Alexei Glukhov,F,18.0,Russia-2,4.0,0.0,0.0,0.0,2002.0,286.0
8470306,John Toffey,F,19.0,CCHA,24.0,2.0,3.0,5.0,2002.0,287.0
8470209,Michael Hutchins,D,19.0,USHL,60.0,7.0,30.0,37.0,2002.0,288.0
8470595,Eric Staal,F,18.0,OHL,66.0,39.0,59.0,98.0,2003.0,2.0
8470596,Nathan Horton,F,18.0,OHL,54.0,33.0,35.0,68.0,2003.0,3.0
8470597,Nikolay Zherdev,F,18.0,Russia,44.0,12.0,12.0,24.0,2003.0,4.0
8470597,Nikolay Zherdev,F,18.0,WJC-A,6.0,0.0,1.0,1.0,2003.0,4.0
8470598,Thomas Vanek,F,19.0,NCAA,45.0,31.0,31.0,62.0,2003.0,5.0
8470599,Milan Michalek,F,18.0,CzRep,46.0,3.0,5.0,8.0,2003.0,6.0
8470599,Milan Michalek,F,18.0,WC-A,1.0,0.0,0.0,0.0,2003.0,6.0
8470599,Milan Michalek,F,18.0,WJC-A,6.0,2.0,2.0,4.0,2003.0,6.0
8470602,Dion Phaneuf,D,18.0,WHL,71.0,16.0,14.0,30.0,2003.0,9.0
8470603,Andrei Kostitsyn,F,18.0,Russia,6.0,0.0,0.0,0.0,2003.0,10.0
8470603,Andrei Kostitsyn,F,18.0,Russia-2,2.0,1.0,1.0,2.0,2003.0,10.0
8470603,Andrei Kostitsyn,F,18.0,Belarus,4.0,6.0,4.0,10.0,2003.0,10.0
8470603,Andrei Kostitsyn,F,18.0,Russia-3,3.0,2.0,2.0,4.0,2003.0,10.0
8470603,Andrei Kostitsyn,F,18.0,WC-A,2.0,1.0,0.0,1.0,2003.0,10.0
8470605,Hugh Jessiman,F,19.0,NCAA,34.0,23.0,24.0,47.0,2003.0,12.0
8470606,Dustin Brown,F,18.0,OHL,58.0,34.0,42.0,76.0,2003.0,13.0
8470606,Dustin Brown,F,18.0,WJC-A,7.0,2.0,2.0,4.0,2003.0,13.0
8470607,Brent Seabrook,D,18.0,WHL,69.0,9.0,33.0,42.0,2003.0,14.0
8470607,Brent Seabrook,D,18.0,WJ18-A,7.0,3.0,3.0,6.0,2003.0,14.0
8470608,Robert Nilsson,F,18.0,Sweden,41.0,8.0,13.0,21.0,2003.0,15.0
8470608,Robert Nilsson,F,18.0,WJC-A,6.0,4.0,2.0,6.0,2003.0,15.0
8470609,Steve Bernier,F,18.0,QMJHL,71.0,49.0,52.0,101.0,2003.0,16.0
8470609,Steve Bernier,F,18.0,WJ18-A,7.0,4.0,4.0,8.0,2003.0,16.0
8470611,Eric Fehr,F,18.0,WHL,70.0,26.0,29.0,55.0,2003.0,18.0
8470612,Ryan Getzlaf,F,18.0,WHL,70.0,29.0,39.0,68.0,2003.0,19.0
8470612,Ryan Getzlaf,F,18.0,WJ18-A,7.0,2.0,2.0,4.0,2003.0,19.0
8470613,Brent Burns,F,18.0,OHL,68.0,15.0,25.0,40.0,2003.0,20.0
8470614,Mark Stuart,D,19.0,NCAA,38.0,3.0,17.0,20.0,2003.0,21.0
8470614,Mark Stuart,D,19.0,WJC-A,7.0,0.0,1.0,1.0,2003.0,21.0
8470615,Marc-Antoine Pouliot,F,18.0,QMJHL,65.0,32.0,41.0,73.0,2003.0,22.0
8470615,Marc-Antoine Pouliot,F,18.0,WJ18-A,7.0,2.0,7.0,9.0,2003.0,22.0
8470616,Ryan Kesler,F,19.0,CCHA,40.0,11.0,20.0,31.0,2003.0,23.0
8470616,Ryan Kesler,F,19.0,WJC-A,7.0,3.0,4.0,7.0,2003.0,23.0
8470617,Mike Richards,F,18.0,OHL,67.0,37.0,50.0,87.0,2003.0,24.0
8470620,Jeff Tambellini,F,19.0,CCHA,43.0,26.0,19.0,45.0,2003.0,27.0
8470621,Corey Perry,F,18.0,OHL,67.0,25.0,53.0,78.0,2003.0,28.0
8470622,Patrick Eaves,F,19.0,NCAA,14.0,10.0,8.0,18.0,2003.0,29.0
8470623,Shawn Belle,D,18.0,WHL,66.0,7.0,14.0,21.0,2003.0,30.0
8470623,Shawn Belle,D,18.0,WJ18-A,7.0,1.0,1.0,2.0,2003.0,30.0
8470624,Danny Richmond,D,19.0,CCHA,43.0,3.0,19.0,22.0,2003.0,31.0
8470625,Ryan Stone,F,18.0,WHL,54.0,14.0,31.0,45.0,2003.0,32.0
8470626,Loui Eriksson,F,18.0,Swe-Jr.,30.0,16.0,15.0,31.0,2003.0,33.0
8470626,Loui Eriksson,F,18.0,WJ18-A,6.0,5.0,2.0,7.0,2003.0,33.0
8470627,Mike Egener,D,18.0,WHL,40.0,2.0,8.0,10.0,2003.0,34.0
8470628,Konstantin Glazachev,F,18.0,Russia,13.0,3.0,4.0,7.0,2003.0,35.0
8470629,Vojtech Polak,F,18.0,CzRep,41.0,7.0,9.0,16.0,2003.0,36.0
8470629,Vojtech Polak,F,18.0,CzRep-Jr.,6.0,3.0,7.0,10.0,2003.0,36.0
8470629,Vojtech Polak,F,18.0,WJ18-A,6.0,3.0,2.0,5.0,2003.0,36.0
8470630,Kevin Klein,D,18.0,OHL,67.0,11.0,33.0,44.0,2003.0,37.0
8470631,Kamil Kreps,F,18.0,OHL,53.0,19.0,42.0,61.0,2003.0,38.0
8470632,Tim Ramholt,D,18.0,Swiss,30.0,2.0,0.0,2.0,2003.0,39.0
8470632,Tim Ramholt,D,18.0,Swiss-2,12.0,0.0,4.0,4.0,2003.0,39.0
8470633,Cory Urquhart,F,18.0,QMJHL,71.0,35.0,43.0,78.0,2003.0,40.0
8470634,Matt Smaby,D,18.0,HS,57.0,3.0,20.0,23.0,2003.0,41.0
8470635,Petr Vrana,F,18.0,QMJHL,72.0,37.0,46.0,83.0,2003.0,42.0
8470636,Josh Hennessy,F,18.0,QMJHL,72.0,33.0,51.0,84.0,2003.0,43.0
8470637,Konstantin Pushkarev,F,18.0,Russia-2,4.0,0.0,0.0,0.0,2003.0,44.0
8470638,Patrice Bergeron,F,18.0,QMJHL,70.0,23.0,50.0,73.0,2003.0,45.0
8470639,Dan Fritsche,F,18.0,OHL,61.0,32.0,39.0,71.0,2003.0,46.0
8470641,Dimitri Chernykh,F,18.0,Russia-2,29.0,5.0,4.0,9.0,2003.0,48.0
8470641,Dimitri Chernykh,F,18.0,Russia-3,1.0,0.0,0.0,0.0,2003.0,48.0
8470642,Shea Weber,D,18.0,WHL,70.0,2.0,16.0,18.0,2003.0,49.0
8470643,Ivan Baranka,D,18.0,Slovak-Jr.,27.0,1.0,7.0,8.0,2003.0,50.0
8470643,Ivan Baranka,D,18.0,Slovak-2,2.0,0.0,0.0,0.0,2003.0,50.0
8470646,Evgeni Tunik,F,18.0,Russia-2,42.0,14.0,10.0,24.0,2003.0,53.0
8470646,Evgeni Tunik,F,18.0,Russia-3,1.0,0.0,0.0,0.0,2003.0,53.0
8470647,B.j. Crombeen,F,18.0,OHL,63.0,22.0,24.0,46.0,2003.0,54.0
8470647,B.j. Crombeen,F,18.0,WJ18-A,7.0,1.0,4.0,5.0,2003.0,54.0
8470648,Stefan Meyer,F,18.0,WHL,70.0,36.0,16.0,52.0,2003.0,55.0
8470649,Patrick O'Sullivan,F,18.0,OHL,56.0,40.0,41.0,81.0,2003.0,56.0
8470649,Patrick O'Sullivan,F,18.0,WJC-A,7.0,1.0,2.0,3.0,2003.0,56.0
8470651,Jeremy Colliton,F,18.0,WHL,58.0,20.0,28.0,48.0,2003.0,58.0
8470651,Jeremy Colliton,F,18.0,WJ18-A,7.0,1.0,5.0,6.0,2003.0,58.0
8470652,Michal Barinka,D,19.0,CzRep-Jr.,14.0,1.0,5.0,6.0,2003.0,59.0
8470652,Michal Barinka,D,19.0,CzRep,31.0,0.0,1.0,1.0,2003.0,59.0
8470653,Marc-Andre Bernier,F,18.0,QMJHL,67.0,29.0,29.0,58.0,2003.0,60.0
8470655,David Backes,F,19.0,USHL,57.0,28.0,41.0,69.0,2003.0,62.0
8470656,David Liffiton,D,18.0,OHL,64.0,5.0,11.0,16.0,2003.0,63.0
8470658,Branislav Fabry,F,18.0,Slovak-Jr.,32.0,12.0,15.0,27.0,2003.0,65.0
8470658,Branislav Fabry,F,18.0,Slovakia,8.0,0.0,0.0,0.0,2003.0,65.0
8470659,Masi Marjamaki,F,18.0,WHL,65.0,15.0,20.0,35.0,2003.0,66.0
8470660,Igor Mirnov,F,18.0,Russia,50.0,3.0,7.0,10.0,2003.0,67.0
8470662,Colin Fraser,F,18.0,WHL,69.0,15.0,37.0,52.0,2003.0,69.0
8470663,Jonathan Filewich,F,18.0,WHL,51.0,27.0,27.0,54.0,2003.0,70.0
8470664,Dmitri Kosmachev,D,18.0,Russia,27.0,0.0,0.0,0.0,2003.0,71.0
8470666,Daniel Carcillo,F,18.0,OHL,68.0,29.0,37.0,66.0,2003.0,73.0
8470666,Daniel Carcillo,F,18.0,WJ18-A,7.0,2.0,2.0,4.0,2003.0,73.0
8470667,Clarke Macarthur,F,18.0,WHL,70.0,23.0,52.0,75.0,2003.0,74.0
8470669,Richard Stehlik,D,19.0,QMJHL,43.0,8.0,16.0,24.0,2003.0,76.0
8470669,Richard Stehlik,D,19.0,WJC-A,6.0,0.0,33.0,33.0,2003.0,76.0
8470670,Tyler Redenbach,F,18.0,WHL,36.0,8.0,34.0,42.0,2003.0,77.0
8470670,Tyler Redenbach,F,18.0,WHL,24.0,9.0,17.0,26.0,2003.0,77.0
8470671,Danny Irmen,F,19.0,USHL,45.0,21.0,34.0,55.0,2003.0,78.0
8470672,Ryan O'Byrne,D,19.0,BCHL,32.0,3.0,6.0,9.0,2003.0,79.0
8470672,Ryan O'Byrne,D,19.0,BCHL,9.0,2.0,4.0,6.0,2003.0,79.0
8470673,Dimitri Pestunov,F,18.0,Russia,32.0,4.0,0.0,4.0,2003.0,80.0
8470673,Dimitri Pestunov,F,18.0,WJC-A,6.0,0.0,0.0,0.0,2003.0,80.0
8470674,Stefan Ruzicka,F,18.0,Slovak-Jr.,30.0,18.0,22.0,40.0,2003.0,81.0
8470674,Stefan Ruzicka,F,18.0,Slovak-2,17.0,5.0,7.0,12.0,2003.0,81.0
8470676,Stephen Werner,F,19.0,NCAA,37.0,16.0,22.0,38.0,2003.0,83.0
8470678,Alexandre Picard,D,18.0,QMJHL,71.0,4.0,30.0,34.0,2003.0,85.0
8470679,Shane Hynes,F,19.0,NCAA,32.0,11.0,9.0,20.0,2003.0,86.0
8470680,Ryan Potulny,F,19.0,USHL,54.0,35.0,43.0,78.0,2003.0,87.0
8470681,Zack Fitzgerald,D,18.0,WHL,64.0,8.0,14.0,22.0,2003.0,88.0
8470682,Paul Brown,F,19.0,WHL,67.0,21.0,36.0,57.0,2003.0,89.0
8470683,Juha Alen,D,21.0,CCHA,40.0,4.0,19.0,23.0,2003.0,90.0
8470684,Martin Sagat,F,18.0,Slovak-Jr.,37.0,18.0,20.0,38.0,2003.0,91.0
8470684,Martin Sagat,F,18.0,Slovakia,17.0,0.0,0.0,0.0,2003.0,91.0
8470685,Alexander Sulzer,D,19.0,German-2,26.0,5.0,3.0,8.0,2003.0,92.0
8470685,Alexander Sulzer,D,19.0,Germany,18.0,0.0,1.0,1.0,2003.0,92.0
8470686,Ivan Khomutov,F,18.0,Russia-2,20.0,1.0,1.0,2.0,2003.0,93.0
8470687,Zack Stortini,F,18.0,OHL,62.0,13.0,16.0,29.0,2003.0,94.0
8470688,Rick Kozak,F,18.0,MJHL,25.0,17.0,20.0,37.0,2003.0,95.0
8470688,Rick Kozak,F,18.0,WHL,38.0,9.0,6.0,15.0,2003.0,95.0
8470690,Ryan Donally,F,18.0,OHL,65.0,11.0,15.0,26.0,2003.0,97.0
8470691,Grigory Shafigulin,F,18.0,Russia-3,33.0,18.0,12.0,30.0,2003.0,98.0
8470691,Grigory Shafigulin,F,18.0,Russia,11.0,0.0,1.0,1.0,2003.0,98.0
8470692,Matt Nickerson,D,18.0,NAHL,47.0,6.0,23.0,29.0,2003.0,99.0
8470693,Philippe Seydoux,D,18.0,Swiss-Jr.,14.0,2.0,10.0,12.0,2003.0,100.0
8470693,Philippe Seydoux,D,18.0,Swiss,14.0,0.0,1.0,1.0,2003.0,100.0
8470694,Konstantin Zakharov,F,18.0,Belarus,19.0,8.0,19.0,27.0,2003.0,101.0
8470694,Konstantin Zakharov,F,18.0,EEHL,14.0,2.0,4.0,6.0,2003.0,101.0
8470694,Konstantin Zakharov,F,18.0,Belarus,17.0,18.0,19.0,37.0,2003.0,101.0
8470694,Konstantin Zakharov,F,18.0,WJ18-A,6.0,5.0,11.0,16.0,2003.0,101.0
8470695,Aaron Dawson,D,18.0,OHL,65.0,1.0,8.0,9.0,2003.0,102.0
8470697,Philippe Dupuis,F,18.0,QMJHL,68.0,22.0,34.0,56.0,2003.0,104.0
8470698,Martin Lojek,D,18.0,OHL,65.0,1.0,13.0,14.0,2003.0,105.0
8470700,Byron Bitz,F,19.0,BCHL,58.0,27.0,46.0,73.0,2003.0,107.0
8470701,Kevin Romy,F,18.0,Swiss,35.0,2.0,2.0,4.0,2003.0,108.0
8470701,Kevin Romy,F,18.0,Swiss-2,1.0,0.0,0.0,0.0,2003.0,108.0
8470702,Andreas Valdix,F,18.0,Swe-U18,11.0,10.0,12.0,22.0,2003.0,109.0
8470702,Andreas Valdix,F,18.0,Sweden,39.0,2.0,0.0,2.0,2003.0,109.0
8470702,Andreas Valdix,F,18.0,WJC-A,6.0,2.0,0.0,2.0,2003.0,109.0
8470703,James Sharrow,D,18.0,QMJHL,70.0,2.0,14.0,16.0,2003.0,110.0
8470704,Jamie Tardif,F,18.0,OHL,68.0,31.0,29.0,60.0,2003.0,112.0
8470704,Jamie Tardif,F,18.0,WJ18-A,7.0,1.0,4.0,5.0,2003.0,112.0
8470705,Corey Locke,F,19.0,OHL,66.0,63.0,88.0,151.0,2003.0,113.0
8470706,Denis Ezhov,D,18.0,Russia-3,15.0,2.0,7.0,9.0,2003.0,114.0
8470706,Denis Ezhov,D,18.0,Russia-2,9.0,0.0,1.0,1.0,2003.0,114.0
8470710,Frank Rediker,D,18.0,OHL,51.0,8.0,8.0,16.0,2003.0,118.0
8470711,Nathan Saunders,D,18.0,QMJHL,69.0,1.0,13.0,14.0,2003.0,119.0
8470713,Paul Bissonnette,D,18.0,OHL,67.0,7.0,16.0,23.0,2003.0,121.0
8470713,Paul Bissonnette,D,18.0,WJ18-A,7.0,0.0,1.0,1.0,2003.0,121.0
8470714,Corey Potter,D,19.0,CCHA,35.0,4.0,4.0,8.0,2003.0,122.0
8470715,Danny Stewart,F,18.0,QMJHL,65.0,19.0,21.0,40.0,2003.0,123.0
8470717,Konstantin Volkov,F,18.0,Russia-3,29.0,13.0,17.0,30.0,2003.0,125.0
8470720,Ty Morris,F,19.0,AJHL,58.0,28.0,54.0,82.0,2003.0,128.0
8470721,Patrik Valcak,F,18.0,CzRep-Jr.,38.0,14.0,18.0,32.0,2003.0,129.0
8470722,Matej Trojovsky,D,18.0,WHL,70.0,3.0,6.0,9.0,2003.0,130.0
8470723,David Svagrovsky,F,18.0,WHL,68.0,17.0,25.0,42.0,2003.0,131.0
8470724,Kyle Quincey,D,18.0,OHL,66.0,6.0,12.0,18.0,2003.0,132.0
8470726,Alexander Naurov,F,18.0,WJC-18,6.0,3.0,2.0,5.0,2003.0,134.0
8470727,Mattias Karlsson,D,18.0,Swe-Jr.,27.0,11.0,6.0,17.0,2003.0,135.0
8470727,Mattias Karlsson,D,18.0,Sweden,3.0,0.0,0.0,0.0,2003.0,135.0
8470727,Mattias Karlsson,D,18.0,Sweden-Q,3.0,0.0,0.0,0.0,2003.0,135.0
8470728,Michael Vannelli,D,19.0,USHL,60.0,13.0,34.0,47.0,2003.0,136.0
8470729,Tyson Strachan,D,18.0,BCHL,56.0,6.0,22.0,28.0,2003.0,137.0
8470730,Arsi Piispanen,F,18.0,Fin-U18,10.0,12.0,6.0,18.0,2003.0,138.0
8470730,Arsi Piispanen,F,18.0,Fin-Jr.,31.0,8.0,9.0,17.0,2003.0,138.0
8470730,Arsi Piispanen,F,18.0,WJ18-A,6.0,4.0,1.0,5.0,2003.0,138.0
8470734,Tim Cook,D,19.0,USHL,59.0,3.0,12.0,15.0,2003.0,142.0
8470735,Greg Moore,F,19.0,NCAA,33.0,9.0,7.0,16.0,2003.0,143.0
8470735,Greg Moore,F,19.0,WJC-A,7.0,0.0,0.0,0.0,2003.0,143.0
8470737,Brett Sterling,F,19.0,NCAA,36.0,27.0,11.0,38.0,2003.0,145.0
8470737,Brett Sterling,F,19.0,WJC-A,7.0,0.0,2.0,2.0,2003.0,145.0
8470738,Mark Mccutcheon,F,19.0,EJHL,35.0,27.0,22.0,49.0,2003.0,146.0
8470739,Kalle Olsson,F,18.0,Swe-Jr.,30.0,22.0,13.0,35.0,2003.0,147.0
8470741,Nigel Dawes,F,18.0,WHL,72.0,47.0,45.0,92.0,2003.0,149.0
8470742,Thomas Morrow,D,19.0,USHL,23.0,1.0,3.0,4.0,2003.0,150.0
8470742,Thomas Morrow,D,19.0,USHL,34.0,1.0,6.0,7.0,2003.0,150.0
8470743,Lasse Kukkonen,D,21.0,Finland,56.0,6.0,12.0,18.0,2003.0,151.0
8470748,Alexei Ivanov,F,18.0,Russia-3,6.0,5.0,3.0,8.0,2003.0,156.0
8470749,Marcin Kolusz,F,18.0,Poland,30.0,2.0,4.0,6.0,2003.0,157.0
8470749,Marcin Kolusz,F,18.0,WJ18-B,5.0,4.0,3.0,7.0,2003.0,157.0
8470750,John Mitchell,F,18.0,OHL,68.0,18.0,37.0,55.0,2003.0,158.0
8470752,Nicklas Danielsson,F,18.0,Swe-Jr.,21.0,21.0,12.0,33.0,2003.0,160.0
8470752,Nicklas Danielsson,F,18.0,Sweden,26.0,0.0,4.0,4.0,2003.0,160.0
8470752,Nicklas Danielsson,F,18.0,Sweden-Q,6.0,0.0,0.0,0.0,2003.0,160.0
8470753,Evgeni Isakov,F,18.0,Russia,36.0,0.0,3.0,3.0,2003.0,161.0
8470754,Martin Tuma,D,18.0,CzRep-Jr.,34.0,1.0,3.0,4.0,2003.0,162.0
8470755,Brad Richardson,F,18.0,OHL,67.0,27.0,40.0,67.0,2003.0,163.0
8470756,Ryan Oulahen,F,18.0,OHL,61.0,21.0,22.0,43.0,2003.0,164.0
8470757,Gino Guyer,F,19.0,NCAA,41.0,13.0,16.0,29.0,2003.0,165.0
8470757,Gino Guyer,F,19.0,WJC-A,7.0,1.0,2.0,3.0,2003.0,165.0
8470758,Sergei Gimayev,D,19.0,Russia,11.0,0.0,0.0,0.0,2003.0,166.0
8470759,Zach Tarkir,D,19.0,BCHL,53.0,5.0,28.0,33.0,2003.0,167.0
8470760,Marc Methot,D,18.0,OHL,68.0,2.0,13.0,15.0,2003.0,168.0
8470761,Lukas Bolf,D,18.0,CzRep-Jr.,28.0,3.0,7.0,10.0,2003.0,169.0
8470761,Lukas Bolf,D,18.0,WJ18-A,6.0,1.0,2.0,3.0,2003.0,169.0
8470762,Andreas Sundin,F,19.0,Swe-Jr.,4.0,4.0,3.0,7.0,2003.0,170.0
8470762,Andreas Sundin,F,19.0,Sweden,8.0,0.0,1.0,1.0,2003.0,170.0
8470762,Andreas Sundin,F,19.0,Sweden-Q,7.0,1.0,0.0,1.0,2003.0,170.0
8470763,Denis Stasyuk,F,18.0,Russia,11.0,1.0,0.0,1.0,2003.0,171.0
8470764,Pavel Voroshnin,D,19.0,OHL,68.0,9.0,27.0,36.0,2003.0,172.0
8470765,Tyler Johnson,F,18.0,WHL,49.0,8.0,6.0,14.0,2003.0,173.0
8470766,Esa Pirnes,F,26.0,Finland,56.0,23.0,14.0,37.0,2003.0,174.0
8470766,Esa Pirnes,F,26.0,WC-A,6.0,2.0,3.0,5.0,2003.0,174.0
8470768,Ivan Dornic,F,18.0,Slovak-Jr.,33.0,13.0,13.0,26.0,2003.0,176.0
8470768,Ivan Dornic,F,18.0,Slovakia,8.0,1.0,0.0,1.0,2003.0,176.0
8470768,Ivan Dornic,F,18.0,WJ18-A,7.0,1.0,1.0,2.0,2003.0,176.0
8470770,Ryan Gibbons,F,18.0,WHL,67.0,9.0,6.0,15.0,2003.0,178.0
8470771,Philippe Furrer,D,18.0,Swiss-Jr.,11.0,1.0,11.0,12.0,2003.0,179.0
8470771,Philippe Furrer,D,18.0,Swiss,27.0,0.0,1.0,1.0,2003.0,179.0
8470771,Philippe Furrer,D,18.0,WJ18-A,6.0,1.0,3.0,4.0,2003.0,179.0
8470771,Philippe Furrer,D,18.0,WJC-A,6.0,0.0,0.0,0.0,2003.0,179.0
8470773,Johan Andersson,F,19.0,Sweden-2,20.0,8.0,4.0,12.0,2003.0,181.0
8470774,Bruno Gervais,D,18.0,QMJHL,72.0,22.0,28.0,50.0,2003.0,182.0
8470775,Nate Thompson,F,18.0,WHL,61.0,10.0,24.0,34.0,2003.0,183.0
8470776,Dragan Umicevic,F,18.0,Sweden,22.0,2.0,3.0,5.0,2003.0,184.0
8470776,Dragan Umicevic,F,18.0,Swe-Jr.,24.0,19.0,14.0,33.0,2003.0,184.0
8470780,Mark Flood,D,18.0,OHL,68.0,5.0,24.0,29.0,2003.0,188.0
8470782,Chad Brownlee,D,19.0,BCHL,58.0,8.0,16.0,24.0,2003.0,190.0
8470784,Doug O'Brien,D,19.0,QMJHL,71.0,10.0,34.0,44.0,2003.0,192.0
8470788,Elias Granath,D,18.0,Swe-Jr.,29.0,0.0,4.0,4.0,2003.0,196.0
8470788,Elias Granath,D,18.0,Swe-U18,6.0,0.0,2.0,2.0,2003.0,196.0
8470788,Elias Granath,D,18.0,WJ18-A,6.0,0.0,1.0,1.0,2003.0,196.0
8470790,Alexander Guskov,D,26.0,Russia,48.0,10.0,17.0,27.0,2003.0,200.0
8470790,Alexander Guskov,D,26.0,WC-A,6.0,0.0,0.0,0.0,2003.0,200.0
8470792,Denis Loginov,F,18.0,Russia-3,52.0,17.0,24.0,41.0,2003.0,203.0
8470792,Denis Loginov,F,18.0,Russia,1.0,0.0,0.0,0.0,2003.0,203.0
8470792,Denis Loginov,F,18.0,WJ18-A,6.0,1.0,0.0,1.0,2003.0,203.0
8470793,Linus Videll,F,18.0,Swe-Jr.,19.0,4.0,7.0,11.0,2003.0,204.0
8470793,Linus Videll,F,18.0,Swe-U18,1.0,0.0,0.0,0.0,2003.0,204.0
8470793,Linus Videll,F,18.0,Swe-Jr.,9.0,4.0,2.0,6.0,2003.0,204.0
8470793,Linus Videll,F,18.0,WJ18-A,6.0,2.0,0.0,2.0,2003.0,204.0
8470794,Joe Pavelski,F,19.0,USHL,60.0,36.0,33.0,69.0,2003.0,205.0
8470795,Thomas Bellemare,D,19.0,QMJHL,67.0,5.0,3.0,8.0,2003.0,206.0
8470796,Grigory Misharin,D,18.0,Russia-2,28.0,1.0,3.0,4.0,2003.0,207.0
8470796,Grigory Misharin,D,18.0,WJ18-A,6.0,0.0,2.0,2.0,2003.0,207.0
8470797,Randall Gelech,F,19.0,WHL,67.0,25.0,20.0,45.0,2003.0,208.0
8470798,Dylan Reese,D,19.0,NAHL,56.0,11.0,30.0,41.0,2003.0,209.0
8470799,Andrei Mukhachev,D,23.0,Russia,50.0,3.0,7.0,10.0,2003.0,210.0
8470801,Denis Rehak,D,18.0,Slovak-Jr.,24.0,0.0,1.0,1.0,2003.0,212.0
8470803,Kyle Brodziak,F,19.0,WHL,72.0,32.0,30.0,62.0,2003.0,214.0
8470804,Mathieu Roy,D,20.0,QMJHL,52.0,11.0,21.0,32.0,2003.0,215.0
8470805,Kai Hospelt,F,18.0,Ger-Jr.,29.0,39.0,42.0,81.0,2003.0,216.0
8470805,Kai Hospelt,F,18.0,Germany,21.0,0.0,2.0,2.0,2003.0,216.0
8470805,Kai Hospelt,F,18.0,WJ18-B,5.0,7.0,3.0,10.0,2003.0,216.0
8470805,Kai Hospelt,F,18.0,WJC-A,6.0,0.0,1.0,1.0,2003.0,216.0
8470806,Oskari Korpikari,D,19.0,Fin-Jr.,23.0,3.0,7.0,10.0,2003.0,217.0
8470806,Oskari Korpikari,D,19.0,Finland,23.0,0.0,1.0,1.0,2003.0,217.0
8470807,Dirk Southern,F,20.0,CCHA,41.0,11.0,22.0,33.0,2003.0,218.0
8470808,Adam Courchaine,F,19.0,WHL,71.0,43.0,42.0,85.0,2003.0,219.0
8470809,Jeremy Williams,F,19.0,WHL,72.0,41.0,52.0,93.0,2003.0,220.0
8470810,Evgeny Skachkov,F,19.0,EEHL,34.0,4.0,4.0,8.0,2003.0,221.0
8470812,Dany Roussin,F,18.0,QMJHL,33.0,8.0,8.0,16.0,2003.0,223.0
8470812,Dany Roussin,F,18.0,QMJHL,38.0,12.0,26.0,38.0,2003.0,223.0
8470812,Dany Roussin,F,18.0,WJ18-A,7.0,0.0,1.0,1.0,2003.0,223.0
8470814,Brett Hemingway,F,19.0,BCHL,60.0,42.0,50.0,92.0,2003.0,225.0
8470815,Tomas Kollar,F,21.0,Sweden-2,27.0,10.0,8.0,18.0,2003.0,226.0
8470816,Jay Rosehill,D,18.0,AJHL,59.0,1.0,4.0,5.0,2003.0,227.0
8470817,William Colbert,D,18.0,OHL,56.0,1.0,6.0,7.0,2003.0,228.0
8470818,Stephen Dixon,F,18.0,QMJHL,72.0,28.0,42.0,70.0,2003.0,229.0
8470818,Stephen Dixon,F,18.0,WJ18-A,7.0,3.0,3.0,6.0,2003.0,229.0
8470819,Jamie Hoffmann,F,19.0,USHL,60.0,14.0,25.0,39.0,2003.0,230.0
